OrgUnit_ID,OrgUnit_Code,Facility,Country,Country_Code,County,County_Code,SubCounty,SubCounty_Code,Ward,Ward_Code
vIDxyQ0HoOK,19716,St Ann Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Gatundu South Sub County,KE_SubCounty_3040,Kiganjo Ward,KE_Ward_552
WWktm23jeny,21982,St Ann hospital (Gathanga),Kenya,KE,Kiambu County,KE_County_22,Kiambaa Sub County,KE_SubCounty_3033,Muchatha Ward,KE_Ward_589
SzXGhhRd3x7,28593,St Ann's medical centre,Kenya,KE,Kiambu County,KE_County_22,Limuru Sub County,KE_SubCounty_3030,Limuru Central Ward,KE_Ward_602
Bxv9A472U3V,22587,St Anne's Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Gatundu South Sub County,KE_SubCounty_3040,Kiganjo Ward,KE_Ward_552
k7Cf8GPx5fb,17142,St Annes Health Clinic,Kenya,KE,Kiambu County,KE_County_22,Kiambaa Sub County,KE_SubCounty_3033,Ndenderu Ward,KE_Ward_588
nBqMvI4eZig,17989,St Anns Medical Centre,Kenya,KE,Kiambu County,KE_County_22,Kabete Sub County,KE_SubCounty_3032,Kabete Ward,KE_Ward_594
me5Jx23b0tq,17203,St Anthony Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Limuru Sub County,KE_SubCounty_3030,Bibirioni Ward,KE_Ward_601
Wjuzl9HRrcv,11027,St Augustine Dispensary,Kenya,KE,Kiambu County,KE_County_22,Juja Sub County,KE_SubCounty_3038,Juja Ward,KE_Ward_561
pL9AWpeju9q,24428,St Camillus Health Centre,Kenya,KE,Kiambu County,KE_County_22,Gatundu South Sub County,KE_SubCounty_3040,Kiganjo Ward,KE_Ward_552
hCCacTXjCYp,11030,St Charles Lwanga Dispensary,Kenya,KE,Kiambu County,KE_County_22,Limuru Sub County,KE_SubCounty_3030,Limuru Central Ward,KE_Ward_602
owovUKLMScV,22618,St Claire Medical Clinic (Tin'gan'ga),Kenya,KE,Kiambu County,KE_County_22,Kiambu Town Sub County,KE_SubCounty_3034,Ting'ang'a Ward,KE_Ward_582
cq4XPXwJsnk,19828,St Francis Health Clinic,Kenya,KE,Kiambu County,KE_County_22,Kiambaa Sub County,KE_SubCounty_3033,Karuri Ward,KE_Ward_587
dOc5pKGnTI8,22014,St Francis Health Services,Kenya,KE,Kiambu County,KE_County_22,Githurai Sub County,3297,Kahawa/Sukari Ward,KE_Ward_572
nUGJQFATPaU,18542,St Francis of Assisi Dispensary,Kenya,KE,Kiambu County,KE_County_22,Ruiru Sub County,KE_SubCounty_3036,Biashara Ward,KE_Ward_570
zTyQpHtV9vL,11034,St Gabriel Health Centre,Kenya,KE,Kiambu County,KE_County_22,Gatundu South Sub County,KE_SubCounty_3040,Ngenda Ward,KE_Ward_554
aNuUSK8ESk1,24460,St George Medical Centre,Kenya,KE,Kiambu County,KE_County_22,Githurai Sub County,3297,Mwihoko Ward,KE_Ward_576
a4vrGqBKwmf,30328,St Ivan Medical Centre,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Kamenu Ward,KE_Ward_565
RCBFV6DvBRx,11036,St James Clinic,Kenya,KE,Kiambu County,KE_County_22,Juja Sub County,KE_SubCounty_3038,Kalimoni Ward,KE_Ward_563
SJLSgyh6Xw5,22019,St James medical centre and health services,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Kamenu Ward,KE_Ward_565
ezxCYM4ncr5,23966,St Joel Community Hospital,Kenya,KE,Kiambu County,KE_County_22,Limuru Sub County,KE_SubCounty_3030,Ngecha Tigoni Ward,KE_Ward_605
kWDc1koK0KY,27646,St John Havillah Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Gatundu South Sub County,KE_SubCounty_3040,Ngenda Ward,KE_Ward_554
aiKibcXkbcd,17369,St John Orthodox Dispensary Kahuho,Kenya,KE,Kiambu County,KE_County_22,Kabete Sub County,KE_SubCounty_3032,Muguga Ward,KE_Ward_592
e0Wze2slEaS,11043,St Josef Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Ruiru Sub County,KE_SubCounty_3036,Biashara Ward,KE_Ward_570
k9FKlV68YYJ,17368,St Joseph (ACK) Kanyariri Dispensary,Kenya,KE,Kiambu County,KE_County_22,Kabete Sub County,KE_SubCounty_3032,Gitaru Ward,KE_Ward_591
zZ24uGJ3OVi,11041,St Joseph Catholic Dispensary (Ruiru),Kenya,KE,Kiambu County,KE_County_22,Githurai Sub County,3297,Kahawa Wendani Ward,KE_Ward_573
qefeKnxhMr6,17974,St Jude's Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Limuru Sub County,KE_SubCounty_3030,Ngecha Tigoni Ward,KE_Ward_605
U0hYJdN3jod,19603,St Judes Nursing Home Hospital,Kenya,KE,Kiambu County,KE_County_22,Gatundu South Sub County,KE_SubCounty_3040,Ngenda Ward,KE_Ward_554
cWVRiosLa5I,17370,St Lucy Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Kabete Sub County,KE_SubCounty_3032,Muguga Ward,KE_Ward_592
jLkTX7MgXlQ,11047,St Luke Medical Care Clinic,Kenya,KE,Kiambu County,KE_County_22,Juja Sub County,KE_SubCounty_3038,Murera Ward,KE_Ward_559
w0JjaIdhxWQ,18303,St Luke's The Physician Medical Centre,Kenya,KE,Kiambu County,KE_County_22,Githurai Sub County,3297,Mwiki Ward,KE_Ward_1397
TiKbG7pXidD,,St Lukes Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Gatundu North Sub County,KE_SubCounty_3039,Mang'u Ward,KE_Ward_558
ohmtx2dRA3E,34662,St Marcus Hospital,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Gatuanyaga Ward,KE_Ward_567
CTqiT4qLs39,19657,St Mark Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Kiambu Town Sub County,KE_SubCounty_3034,Township Ward,KE_Ward_585
CAjbtdHbLIq,19655,St Marks Hospital,Kenya,KE,Kiambu County,KE_County_22,Kiambu Town Sub County,KE_SubCounty_3034,Township Ward,KE_Ward_585
HsnyO3f9OuB,24168,St Martins Clinic,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Kamenu Ward,KE_Ward_565
HMzfCV85snm,17748,St Mary Medical Clinic Gatundu,Kenya,KE,Kiambu County,KE_County_22,Gatundu North Sub County,KE_SubCounty_3039,Mang'u Ward,KE_Ward_558
Exfoa5M734Y,24034,St Mary's Holistic Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Kabete Sub County,KE_SubCounty_3032,Kabete Ward,KE_Ward_594
bUZiBTpjS2N,,St Mary's Medical Clinic (Umoja II),Kenya,KE,Kiambu County,KE_County_22,Ruiru Sub County,KE_SubCounty_3036,Biashara Ward,KE_Ward_570
K0NsEH7U55u,20657,St Mary's Mission International Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Gatundu South Sub County,KE_SubCounty_3040,Ngenda Ward,KE_Ward_554
oieM3XbJR63,23542,St Mary's Mother & Child Hospital,Kenya,KE,Kiambu County,KE_County_22,Kiambu Town Sub County,KE_SubCounty_3034,Township Ward,KE_Ward_585
lWE4O1c6Q5I,27030,St Mary's Mother & Child Medical Centre Ltd - Ruiru,Kenya,KE,Kiambu County,KE_County_22,Ruiru Sub County,KE_SubCounty_3036,Gitothua Ward,KE_Ward_569
BJbBNY93xMg,18603,St Mary's Mother & Child Medical Services,Kenya,KE,Kiambu County,KE_County_22,Kiambu Town Sub County,KE_SubCounty_3034,Township Ward,KE_Ward_585
uYxWn7vc5vQ,27261,St Mary's Mothers & Child Medical Centre Ltd - Ruiru,Kenya,KE,Kiambu County,KE_County_22,Ruiru Sub County,KE_SubCounty_3036,Gitothua Ward,KE_Ward_569
c9ENAGzBp3c,11051,St Mary's mwihoko Afya Centre,Kenya,KE,Kiambu County,KE_County_22,Githurai Sub County,3297,Mwihoko Ward,KE_Ward_576
lXAdzOOfIMH,32127,St Marys Mother And Child Medical Centre Githunguri,Kenya,KE,Kiambu County,KE_County_22,Githunguri Sub County,KE_SubCounty_3035,Githunguri Ward,KE_Ward_577
eed2EedJUm7,13219,St Michael Clinic,Kenya,KE,Kiambu County,KE_County_22,Kikuyu Sub County,KE_SubCounty_3031,Kikuyu Ward,KE_Ward_599
WfDW1w2Hyjg,18179,St Michael Goodwill Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Juja Sub County,KE_SubCounty_3038,Murera Ward,KE_Ward_559
umZH5Ae9wN1,10765,St Mulumba Mission Hospital,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Kamenu Ward,KE_Ward_565
PtRuOrgbUUY,17676,St Olivia Health Care,Kenya,KE,Kiambu County,KE_County_22,Limuru Sub County,KE_SubCounty_3030,Ngecha Tigoni Ward,KE_Ward_605
vkW4oumgwXp,11063,St Paul University Health Services,Kenya,KE,Kiambu County,KE_County_22,Limuru Sub County,KE_SubCounty_3030,Ngecha Tigoni Ward,KE_Ward_605
scCUFs5S4G0,17462,St Peter Orthodox Church Dispensary,Kenya,KE,Kiambu County,KE_County_22,Limuru Sub County,KE_SubCounty_3030,Limuru Central Ward,KE_Ward_602
ndLPyy5tvyf,11066,St Peter's (ACK) Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Kabete Sub County,KE_SubCounty_3032,Uthiru Ward,KE_Ward_595
F3B1mEj38qX,22646,St Peter's and Ann Medical Centre,Kenya,KE,Kiambu County,KE_County_22,Kiambaa Sub County,KE_SubCounty_3033,Ndenderu Ward,KE_Ward_588
MNAjQcp0na3,17141,St Peters Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Kiambaa Sub County,KE_SubCounty_3033,Ndenderu Ward,KE_Ward_588
zIDmzcgPDbX,,St Phillip Medical Centre,Kenya,KE,Kiambu County,KE_County_22,Juja Sub County,KE_SubCounty_3038,Kalimoni Ward,KE_Ward_563
x6p41mEaRCk,17406,St Stephen (ACK) Cura Dispensary,Kenya,KE,Kiambu County,KE_County_22,Kabete Sub County,KE_SubCounty_3032,Gitaru Ward,KE_Ward_591
r46AQF1KZv5,11071,St Teresa Nursing Home,Kenya,KE,Kiambu County,KE_County_22,Kikuyu Sub County,KE_SubCounty_3031,Kikuyu Ward,KE_Ward_599
GQhN9pOiOe5,11072,St Teresia Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Township Ward,KE_Ward_564
PJwPoPSsA7s,11073,St Triza Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Gatundu North Sub County,KE_SubCounty_3039,Mang'u Ward,KE_Ward_558
NYgEzInT1LR,22108,St lukes medical and diabetes clinic,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Township Ward,KE_Ward_564
RVmBBvUQX9L,21232,St. Andrews Health Care Services,Kenya,KE,Kiambu County,KE_County_22,Kikuyu Sub County,KE_SubCounty_3031,Kikuyu Ward,KE_Ward_599
BEc7rrWP41t,20881,St. Augustine Gicharani Medical Centre,Kenya,KE,Kiambu County,KE_County_22,Kikuyu Sub County,KE_SubCounty_3031,Karai Ward,KE_Ward_596
fO9NaYdY1cB,29859,St. Emmanuel Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Juja Sub County,KE_SubCounty_3038,Theta Ward,KE_Ward_560
On7oNxWBULw,25183,St. John Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Gatundu North Sub County,KE_SubCounty_3039,Githobokoni Ward,KE_Ward_556
zmesiWcnjWS,31725,St. John The Baptist Healthcare Limited,Kenya,KE,Kiambu County,KE_County_22,Kiambaa Sub County,KE_SubCounty_3033,Muchatha Ward,KE_Ward_589
RYkVnE21MxB,30949,St. John's Hospital Limited Juja,Kenya,KE,Kiambu County,KE_County_22,Juja Sub County,KE_SubCounty_3038,Juja Ward,KE_Ward_561
P6phZqffNXt,29787,St. Lucia Health Clinic,Kenya,KE,Kiambu County,KE_County_22,Kikuyu Sub County,KE_SubCounty_3031,Sigona Ward,KE_Ward_598
LyjzaKQVOgg,24795,St. Luke's Uzima Hospital,Kenya,KE,Kiambu County,KE_County_22,Kiambaa Sub County,KE_SubCounty_3033,Kihara Ward,KE_Ward_590
d6PNstBZklN,11049,St. Margaret Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Juja Sub County,KE_SubCounty_3038,Juja Ward,KE_Ward_561
eiFTzoYgWaq,23280,St. Merryl,Kenya,KE,Kiambu County,KE_County_22,Kabete Sub County,KE_SubCounty_3032,Uthiru Ward,KE_Ward_595
smpOWtVNVxT,25518,St. Patric's Optical and Eye Clinic,Kenya,KE,Kiambu County,KE_County_22,Kikuyu Sub County,KE_SubCounty_3031,Kikuyu Ward,KE_Ward_599
pd0Tfwmciex,17195,St. Paul's Health Centre,Kenya,KE,Kiambu County,KE_County_22,Limuru Sub County,KE_SubCounty_3030,Ngecha Tigoni Ward,KE_Ward_605
fKQFf3wiysI,31184,St. Peter Catholic Dispensary - Ruiru,Kenya,KE,Kiambu County,KE_County_22,Ruiru Sub County,KE_SubCounty_3036,Gatongora Ward,KE_Ward_571
nF1i561NhRY,17983,St. Peters Orthopedic And Surgical Speciality Centre,Kenya,KE,Kiambu County,KE_County_22,Kikuyu Sub County,KE_SubCounty_3031,Kinoo Ward,KE_Ward_600
juW4H6aWVsx,24593,St. Raphael Orthodox Dispensary,Kenya,KE,Kiambu County,KE_County_22,Kikuyu Sub County,KE_SubCounty_3031,Kikuyu Ward,KE_Ward_599
kkH0e3KI961,21250,St.Anne Medical Clinic (Ndumberi),Kenya,KE,Kiambu County,KE_County_22,Kiambu Town Sub County,KE_SubCounty_3034,Ndumberi Ward,KE_Ward_583
FpKp7MteYnB,30845,St.John Gachege Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Gatundu North Sub County,KE_SubCounty_3039,Githobokoni Ward,KE_Ward_556
SiauF50mTMn,24574,St.Jude Medicare Ndumberi,Kenya,KE,Kiambu County,KE_County_22,Kiambu Town Sub County,KE_SubCounty_3034,Ndumberi Ward,KE_Ward_583
Q7D1POBpzmy,20248,St.Paul Clinic,Kenya,KE,Kiambu County,KE_County_22,Kiambaa Sub County,KE_SubCounty_3033,Kihara Ward,KE_Ward_590
hUgBGTPT9Da,20378,St.Teresa Hospital Kiambu,Kenya,KE,Kiambu County,KE_County_22,Kiambu Town Sub County,KE_SubCounty_3034,Township Ward,KE_Ward_585
LQpi5xNuJIf,32941,St.patrick  Orthopaedic &Surgical Specialist Hosp,Kenya,KE,Kiambu County,KE_County_22,Kiambu Town Sub County,KE_SubCounty_3034,Riabai Ward,KE_Ward_584
fX4F0HEY1fk,31741,Standard Prime Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Kikuyu Sub County,KE_SubCounty_3031,Karai Ward,KE_Ward_596
TuIXhg4gEYx,23061,Starshine Medical Centre,Kenya,KE,Kiambu County,KE_County_22,Githurai Sub County,3297,Kahawa Wendani Ward,KE_Ward_573
r5A0vDAQSLn,,Stemch VCT,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Kamenu Ward,KE_Ward_565
dOuGm2oqC8Q,33431,Sterile Medical Nursing Home,Kenya,KE,Kiambu County,KE_County_22,Kabete Sub County,KE_SubCounty_3032,Uthiru Ward,KE_Ward_595
wXCifgVqct2,19826,Sunset Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Kiambaa Sub County,KE_SubCounty_3033,Karuri Ward,KE_Ward_587
GuapP3gRe0D,19739,Sunview Maternity and Nursing Home,Kenya,KE,Kiambu County,KE_County_22,Kiambaa Sub County,KE_SubCounty_3033,Karuri Ward,KE_Ward_587
YJ4xj6gzuP9,21448,Suva health services,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Kamenu Ward,KE_Ward_565
SfzNUBgPlGj,26604,Suwema Medicare Clinic,Kenya,KE,Kiambu County,KE_County_22,Kabete Sub County,KE_SubCounty_3032,Kabete Ward,KE_Ward_594
RNsZHKo1GA1,31929,TORA CONSULTANCY MEDICAL CENTER,Kenya,KE,Kiambu County,KE_County_22,Juja Sub County,KE_SubCounty_3038,Witeithie Ward,KE_Ward_562
C6XOCdKv1rF,34379,Tabai Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Limuru Sub County,KE_SubCounty_3030,Ndeiya Ward,KE_Ward_603
fBupiFBzkKZ,25798,Taji Family Medical Center,Kenya,KE,Kiambu County,KE_County_22,Kiambu Town Sub County,KE_SubCounty_3034,Township Ward,KE_Ward_585
D373EIotwUt,34593,Tembea Medical Center,Kenya,KE,Kiambu County,KE_County_22,Ruiru Sub County,KE_SubCounty_3036,Biashara Ward,KE_Ward_570
Z0xm3QcNkEf,34380,Temnex Medical Center,Kenya,KE,Kiambu County,KE_County_22,Gatundu North Sub County,KE_SubCounty_3039,Mang'u Ward,KE_Ward_558
l565Arog3i4,11095,Tevica Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Kamenu Ward,KE_Ward_565
ffMpKnxJWIj,30453,The Agakhan University Hospital Nairobi - Ruiru Medical Center,Kenya,KE,Kiambu County,KE_County_22,Ruiru Sub County,KE_SubCounty_3036,Gatongora Ward,KE_Ward_571
Z7j1jwmBeie,33854,The Brilliant Mustard Seed Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Kiambaa Sub County,KE_SubCounty_3033,Ndenderu Ward,KE_Ward_588
DxvMkP0pVle,24402,The Garden of Siloam Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Kiambaa Sub County,KE_SubCounty_3033,Ndenderu Ward,KE_Ward_588
LyXmd00q1s7,30615,The Gituamba Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Gatundu North Sub County,KE_SubCounty_3039,Gituamba Ward,KE_Ward_555
lm940d0UOeo,26393,The Green Gate Medical Centre -Kanunga,Kenya,KE,Kiambu County,KE_County_22,Kiambu Town Sub County,KE_SubCounty_3034,Ndumberi Ward,KE_Ward_583
lccGDCSA990,24825,The Gyno Solutions Center Limited,Kenya,KE,Kiambu County,KE_County_22,Kiambu Town Sub County,KE_SubCounty_3034,Township Ward,KE_Ward_585
udARixg8Gtg,32848,The Hale Medical and Surgical Center LTD,Kenya,KE,Kiambu County,KE_County_22,Githurai Sub County,3297,Kahawa/Sukari Ward,KE_Ward_572
e7i2S4cXOr5,18041,The Haven Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Ruiru Sub County,KE_SubCounty_3036,Biashara Ward,KE_Ward_570
Leba23LsocV,19999,The Itotia Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Lari Sub County,KE_SubCounty_3029,Kijabe Ward,KE_Ward_607
GrfwIH7nnH7,29591,The Lenox Hill Healthcare Centre,Kenya,KE,Kiambu County,KE_County_22,Githurai Sub County,3297,Mwiki Ward,KE_Ward_1397
BFNAAK5FfHn,29729,The Lifeline Group of Hospitals Ltd - Annex,Kenya,KE,Kiambu County,KE_County_22,Githurai Sub County,3297,Kahawa Wendani Ward,KE_Ward_573
ETBMuVUcbH6,10308,The Lifeline group of Hospitals LTD (Kahawa Wendani),Kenya,KE,Kiambu County,KE_County_22,Githurai Sub County,3297,Kahawa Wendani Ward,KE_Ward_573
bAA4sUgqPbM,34140,The Mataara Medicare Center,Kenya,KE,Kiambu County,KE_County_22,Gatundu North Sub County,KE_SubCounty_3039,Gituamba Ward,KE_Ward_555
i9pyYeQ1TUS,18476,The Mater Hospital Thika Satellite,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Township Ward,KE_Ward_564
RG41acVKDHA,25055,The Nairobi Hospital -Kiambu Outpatient Centre,Kenya,KE,Kiambu County,KE_County_22,Kiambu Town Sub County,KE_SubCounty_3034,Ndumberi Ward,KE_Ward_583
USUZGCyKart,33123,The Nairobi West Hospital- Ruiru,Kenya,KE,Kiambu County,KE_County_22,Ruiru Sub County,KE_SubCounty_3036,Biashara Ward,KE_Ward_570
lcMzLjFyNpd,31048,The Pearl Divine Medical Solutions Centre,Kenya,KE,Kiambu County,KE_County_22,Kiambaa Sub County,KE_SubCounty_3033,Cianda Ward,KE_Ward_586
W87dq5Gq90p,25556,The Royal Zion Medical Centre,Kenya,KE,Kiambu County,KE_County_22,Ruiru Sub County,KE_SubCounty_3036,Biashara Ward,KE_Ward_570
OkcTLnjnU7H,32697,The Thika Sams Hospital Annex,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Kamenu Ward,KE_Ward_565
qTodVLdlB4z,22324,The oak healthcare,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Kamenu Ward,KE_Ward_565
x2liK7jkWqw,34143,Theta Afya Bora Clinic,Kenya,KE,Kiambu County,KE_County_22,Juja Sub County,KE_SubCounty_3038,Theta Ward,KE_Ward_560
MwB5N2PGW7e,11093,Thigio Dispensary (Kiambu West),Kenya,KE,Kiambu County,KE_County_22,Limuru Sub County,KE_SubCounty_3030,Ndeiya Ward,KE_Ward_603
kUggeVbNkJR,23232,Thika Annanas Medicross clinic,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Kamenu Ward,KE_Ward_565
XlVAU5kz3ti,10138,Thika Arcade Health Services,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Township Ward,KE_Ward_564
HjbM8ScprnQ,32426,Thika Eye Limited,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Township Ward,KE_Ward_564
cQGgbRMiQ61,21781,Thika High School Clinic,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Township Ward,KE_Ward_564
mNRgXLSMMc3,16754,Thika High School For The Blind,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Township Ward,KE_Ward_564
KFaSkuOoYYU,11094,Thika Level 5 Hospital,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Township Ward,KE_Ward_564
m17xNIK2pQT,11096,Thika Medical Clinic ENT,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Township Ward,KE_Ward_564
t7WClJf9O1y,11097,Thika Nursing Home,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Township Ward,KE_Ward_564
Los30wzi8hZ,24150,Thika Nursing Hospital,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Kamenu Ward,KE_Ward_565
REnlaXVJrAB,16755,Thika Primary School For The Blind Clinic,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Township Ward,KE_Ward_564
FTGCRRob4SZ,26244,Thika Sam's Nursing Home,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Kamenu Ward,KE_Ward_565
Obc1725FZI2,17968,Thika Sasa Centre,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Township Ward,KE_Ward_564
ldkCqo2lMKn,20253,Thogoto Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Kikuyu Sub County,KE_SubCounty_3031,Kikuyu Ward,KE_Ward_599
gpMvE8llH1i,23451,Tiba Bora Medical Centre,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Kamenu Ward,KE_Ward_565
ofzCVaBb0Ab,26138,Tibazone Medical Centre,Kenya,KE,Kiambu County,KE_County_22,Kikuyu Sub County,KE_SubCounty_3031,Kinoo Ward,KE_Ward_600
jyOgldxx4Ok,11104,Tigoni Level 4 Hospital,Kenya,KE,Kiambu County,KE_County_22,Limuru Sub County,KE_SubCounty_3030,Ngecha Tigoni Ward,KE_Ward_605
CXpcj4vSeSy,11106,Times Clinic,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Township Ward,KE_Ward_564
WsdyEDgKnox,25573,Times Medical Health Care,Kenya,KE,Kiambu County,KE_County_22,Githurai Sub County,3297,Kahawa Wendani Ward,KE_Ward_573
UD7IzkE8Kws,20819,Ting'ang'a Dispensary,Kenya,KE,Kiambu County,KE_County_22,Kiambu Town Sub County,KE_SubCounty_3034,Ting'ang'a Ward,KE_Ward_582
Cgr6zu0FtQv,11107,Tinganga (PCEA) Dispensary,Kenya,KE,Kiambu County,KE_County_22,Kiambu Town Sub County,KE_SubCounty_3034,Ting'ang'a Ward,KE_Ward_582
dLWshrUrHts,17094,Tinganga Catholic Dispensary,Kenya,KE,Kiambu County,KE_County_22,Kiambu Town Sub County,KE_SubCounty_3034,Ting'ang'a Ward,KE_Ward_582
Anv6OLrsDWg,20832,Torah Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Kiambu Town Sub County,KE_SubCounty_3034,Township Ward,KE_Ward_585
MFI3ZpO6xr4,29207,Trace Medical Centre LTD,Kenya,KE,Kiambu County,KE_County_22,Kabete Sub County,KE_SubCounty_3032,Muguga Ward,KE_Ward_592
nkYi4OLjpPj,18105,Transcon Wendo Medical Services,Kenya,KE,Kiambu County,KE_County_22,Ruiru Sub County,KE_SubCounty_3036,Biashara Ward,KE_Ward_570
jaGHfkhwDqE,34708,Trinity Crest Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Gatuanyaga Ward,KE_Ward_567
y0eGlH5XYXx,23376,Trinity Medical Clinic,Kenya,KE,Kiambu County,KE_County_22,Gatundu North Sub County,KE_SubCounty_3039,Mang'u Ward,KE_Ward_558
pI5X2r8cAh5,16750,Trinity Medical Clinic (Juja),Kenya,KE,Kiambu County,KE_County_22,Juja Sub County,KE_SubCounty_3038,Juja Ward,KE_Ward_561
OgGQ8dCE7qC,24544,Tumaini Medical Center,Kenya,KE,Kiambu County,KE_County_22,Kiambu Town Sub County,KE_SubCounty_3034,Ting'ang'a Ward,KE_Ward_582
w3yZelFsYIT,19972,Tumaini Medical Centre-Komothai,Kenya,KE,Kiambu County,KE_County_22,Githunguri Sub County,KE_SubCounty_3035,Komothai Ward,KE_Ward_581
ugEIP0qLx3w,17866,Tumaini Medical Clinic (Thika West),Kenya,KE,Kiambu County,KE_County_22,Thika Town Sub County,KE_SubCounty_3037,Kamenu Ward,KE_Ward_565
RobQujcSj7Q,21225,Tumaini Medical and Laboratory Centre,Kenya,KE,Kiambu County,KE_County_22,Kikuyu Sub County,KE_SubCounty_3031,Kinoo Ward,KE_Ward_600
qShCnJhUV5C,17371,Tumaini clinic (Kiambu West),Kenya,KE,Kiambu County,KE_County_22,Kabete Sub County,KE_SubCounty_3032,Muguga Ward,KE_Ward_592
w61boEsSFu6,11123,Tumutumu Community Medical Centre,Kenya,KE,Kiambu County,KE_County_22,Githurai Sub County,3297,Kiuu Ward,KE_Ward_574
poVQVSp5mmT,25551,Two Feet Clinic,Kenya,KE,Kiambu County,KE_County_22,Kabete Sub County,KE_SubCounty_3032,Kabete Ward,KE_Ward_594
slwkGB6jhvs,31480,Two Feet Clinic Limited,Kenya,KE,Kiambu County,KE_County_22,Juja Sub County,KE_SubCounty_3038,Kalimoni Ward,KE_Ward_563
YJpKUbFizap,34215,Ultrawell Medical Centre,Kenya,KE,Kiambu County,KE_County_22,Ruiru Sub County,KE_SubCounty_3036,Biashara Ward,KE_Ward_570
VB0EKd5lpaT,11138,Uplands Forest Dispensary,Kenya,KE,Kiambu County,KE_County_22,Lari Sub County,KE_SubCounty_3029,Lari/Kirenga Ward,KE_Ward_610
